
Latitude,Longitude,Depth,Nitrogen (g/kg),Phosphorus (mg/kg),Potassium (cmol/kg),pH,Temperature (°C),Humidity (%),Rainfall (mm),Time of Day (Hour),Disease
17.385,78.4867,15-30 cm,0.4489,21.96,0.1298,4.22,27.06,69.36,122.06,15,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.5976,21.29,0.2181,6.01,18.64,52.45,135.5,5,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.5098,35.35,0.5229,5.52,21.01,52.28,146.29,2,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.2939,62.89,0.7696,6.82,19.98,80.6,124.29,14,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.5695,40.37,0.1339,7.09,25.46,70.13,130.26,17,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.6309,22.3,0.488,7.28,29.33,93.32,236.18,20,Sheath Blight,0.200711487
17.385,78.4867,30-60 cm,0.4132,24.84,0.6377,5.65,26.81,94.32,286.55,23,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.7087,37.21,0.8992,4.72,34.2,70.29,126.52,16,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.4747,31.13,0.2031,6.63,28.85,63.93,119.22,9,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.5352,26.02,0.2882,5.59,21.8,62.41,111.93,0,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.5694,20.3,0.2359,7.78,26.7,64.21,187.24,17,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.4504,42.47,0.5203,5.69,23.49,71.84,186.07,15,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.4727,31.21,0.9068,6.91,27.42,74.47,97.67,23,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.5209,21.73,0.3346,6.89,23.85,94.17,211.11,20,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.6202,45.86,0.3485,5.48,34.86,67.11,179.05,8,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.5423,32.88,0.2666,6.66,25.46,74.55,100.9,7,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.6217,49.3,0.4961,4.6,31.76,64.45,100.21,13,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.6193,45.86,0.4644,5.99,30.38,85.64,280.27,1,Rice Blast,0.200711487
17.385,78.4867,15-30 cm,0.5725,47.18,0.5654,6.05,22.92,90.12,220.87,22,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.569,47.01,0.36,6.36,30.51,92.72,206.95,4,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.6537,22.41,0.115,6.61,34.69,44.83,57.34,6,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.3239,23.57,0.5306,5.6,20.13,57.4,113.94,19,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.2853,20.65,0.4514,6.44,23.19,67.49,124.73,16,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.555,38.24,0.7759,5.19,27,50.68,102.64,17,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.5446,59.91,0.6609,5.8,18.36,93.72,103.74,12,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.209,44.13,0.7764,5.96,18.12,55.92,126.59,2,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.5226,27.75,0.1932,7.18,29.6,93.81,243.44,1,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.6914,34.49,0.8777,5.47,33.16,66.49,197.76,15,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.3612,18.76,0.2313,6.69,23.99,59.13,81.22,22,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.2526,34.8,0.4797,6.23,19.5,53.48,108.55,22,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.6869,35.44,0.6464,5.38,29.44,61.84,132.92,19,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.655,39.49,0.7197,6.71,26.82,92.07,247.23,1,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.2056,30.7,0.7214,6.42,27.78,60.38,151.05,13,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.6855,20.92,0.397,5.92,27.81,90.12,193.14,23,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.4487,7.6,0.3945,6.73,29.75,45.82,133.49,0,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.5186,34.58,0.1481,7.64,28.76,70.09,156.53,8,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.2097,32.14,0.6018,6.49,26.19,65.17,143.84,8,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.2574,32.3,0.4207,6.19,24.09,62.9,189.53,17,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.6994,36.19,0.9719,5.2,30.14,75.25,148.41,13,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.7184,42.63,0.8905,4.62,33.92,72.56,172.23,9,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.687,49.63,0.6827,5.89,31.23,89.36,270.16,20,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.4834,35.67,0.3099,6.74,27.53,89.68,190.32,5,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.3164,50.65,0.7385,7.08,15.99,67.62,71.99,8,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.3494,39.72,0.4974,6.71,28.29,93.02,222.96,21,Sheath Blight,0.200711487
17.385,78.4867,30-60 cm,0.6129,52.25,0.9375,4.52,34.18,75.16,147.04,11,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.366,49.84,0.2787,6.22,31.2,92.37,181.44,23,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.4098,42.76,0.2646,6.53,25.93,67.31,148.26,11,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.5349,48.04,0.3568,5.58,26.99,65.07,174.93,6,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.5886,27.48,0.687,6.41,23.21,53.04,113.21,3,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.597,27.45,0.5479,5.56,22.37,65.08,100.23,12,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.3445,44.44,0.6227,6.21,23.33,62.27,113.31,23,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.3453,67.71,0.5707,5.16,34.17,80.13,50.54,4,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.7401,45.19,0.38,5.21,28.99,64.49,167.96,14,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.4531,32.98,0.6621,6.86,26.33,89.99,176.69,22,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.5226,48.68,0.7679,5.82,27.16,92.8,188.69,3,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.3749,45.42,0.6123,6.15,23.94,64.37,112.19,0,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.508,48.53,0.792,5.78,26.95,79.33,129.35,11,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.6589,49.88,0.8018,4.8,33.7,60.44,120.02,8,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.2794,27.58,0.3832,6.96,18.4,93.61,100.72,23,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.5661,27.28,0.205,6.77,28.45,60.83,197.38,10,Sheath Blight,0.200711487
17.385,78.4867,0-5 cm,0.5368,44.69,0.3536,5.94,19.4,68.26,164.81,0,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.6355,39.21,0.1962,6.58,28.53,90.73,186.88,21,Sheath Blight,0.200711487
17.385,78.4867,30-60 cm,0.7193,39.25,0.6569,4.76,34.98,77.81,152.32,7,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.6977,30.04,0.599,6.9,24.46,88.94,292.07,5,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.449,26.06,0.9548,5.97,24.27,90.34,216.27,2,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.4083,47.02,0.587,5.73,27.87,66.47,129.41,12,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.414,23.17,0.2318,7.51,29.31,69.94,166.21,9,Sheath Blight,0.200711487
17.385,78.4867,0-5 cm,0.5252,31.58,0.4048,5.56,18.9,59.8,139.46,4,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.2024,43.57,0.8993,6.6,18.81,67.72,126.71,22,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.2175,49,0.6306,5.87,19.41,86.54,62.96,10,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.3779,27.69,0.9365,6.65,21.56,90.73,101.61,9,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.5888,33.12,0.4254,6.99,29.4,93.39,199.41,3,Sheath Blight,0.200711487
17.385,78.4867,30-60 cm,0.2061,43.18,0.6119,5.59,23.29,76.14,124.17,6,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.5098,13.63,0.3888,5.95,16.69,87.24,110.38,22,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.2416,68.49,0.4786,4.68,17.84,55.13,83.85,14,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.3394,24.47,0.1643,6.86,31,91.47,277.78,3,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.3435,23.86,0.2891,5.98,22.8,71.35,185.79,10,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.2434,22.85,0.4995,6.35,18.95,63.42,155.37,1,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.3082,37.15,0.2546,6.37,25.66,62.31,106.29,17,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.338,47.9,0.3107,5.91,20.11,61.15,127.46,1,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.5359,42.74,0.3844,6.14,28.88,93.91,168.28,23,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.7168,54.77,0.5513,4.57,31.35,67.79,132.82,13,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.7723,51.48,0.792,4.61,28.63,62.26,153.78,6,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.2628,27.47,0.7954,6.21,20.52,53.93,179.39,20,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.4744,37.98,0.4164,5.61,22.76,60.43,152.29,16,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.6515,42.31,0.9983,4.66,29.87,64.84,159.19,7,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.3671,22.93,0.3675,5.84,18.31,68.99,138.94,2,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.3607,49.25,0.3626,5.74,25.65,67.19,166.25,12,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.6823,26.44,0.9771,5.66,26.87,88.06,201.5,0,Rice Blast,0.200711487
17.385,78.4867,15-30 cm,0.5462,20.52,0.1922,5.18,25.55,83.57,111.1,1,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.7077,33.49,0.6723,4.67,33.98,74.43,110.93,19,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.5706,53.55,0.9863,7.37,20.96,76.61,137.46,7,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.4166,22.63,0.6205,6.89,34.64,74.91,53.1,19,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.413,43.24,0.7145,6,22.12,86.98,270.48,21,Rice Blast,0.200711487
17.385,78.4867,15-30 cm,0.4699,29.12,0.3566,5.69,23.34,53.98,123.66,21,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.1142,11.88,0.7566,4.72,24.75,59.44,135.44,6,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.4861,11.1,0.771,6.35,32.19,77.01,131.75,18,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.4539,24.82,0.4943,6.72,24.79,92.82,184.36,0,Rice Blast,0.200711487
17.385,78.4867,15-30 cm,0.4061,36,0.5307,5.84,26.27,86.04,224.33,3,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.7119,54.93,0.3813,5.35,31.16,77.41,108.77,18,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.5192,37.98,0.1891,5.21,20.27,92.01,66.11,1,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.7411,39.3,0.1122,4.93,26.23,89.29,97.25,12,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.6474,36.33,0.9375,6.89,31.38,93.7,237.12,21,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.4671,38.86,0.3504,6.44,23.89,62.94,108.79,7,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.7862,44.01,0.6637,5.26,33.15,75.63,150.83,16,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.265,32.89,0.5794,5.87,20.43,67.44,110.28,18,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.5319,54.77,0.1406,7.08,17.35,92.56,141.53,23,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.3467,47.8,0.6504,5.57,20.85,68.41,175.22,19,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.2045,46.64,0.4317,6.45,27.27,75.89,134.56,17,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.3376,39.6,0.6245,6.19,23.88,72.36,143.68,7,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.6271,16.18,0.4724,7.15,33.9,79.53,104.73,14,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.4024,35.31,0.1086,7.23,25.56,64.43,105.39,7,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.3581,42.08,0.3872,6.04,23.25,69.18,140.32,9,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.5681,20.06,0.7014,5.79,18.8,57.22,153.62,0,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.2388,31.67,0.6084,6.13,25.74,61.61,189.14,9,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.7479,30.53,0.2528,6.22,16.68,81.17,61.72,18,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.4684,42.69,0.1786,5.67,17.98,41.54,111.66,16,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.7189,37.46,0.7608,5.04,32.84,76.54,109.21,13,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.3329,18.06,0.1773,7.33,31.56,92.65,177.87,2,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.2438,44.32,0.7046,5.51,21.25,59.5,135.32,19,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.4656,41.91,0.6169,5.88,24.59,57.06,117.93,3,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.5885,29.57,0.2367,7.51,29.52,79.99,182.43,13,Sheath Blight,0.200711487
17.385,78.4867,30-60 cm,0.4215,23.59,0.6763,5.74,24.29,47.37,126.13,7,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.5504,27.44,0.8642,6.96,29.27,94.21,247.32,22,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.4589,33,0.2465,6.67,27.01,61.72,162.14,8,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.1698,33.56,0.1502,4.93,20.93,88.88,129.41,21,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.4437,22.05,0.5174,6.19,22.29,76.28,164.58,6,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.7028,59.37,0.4677,4.73,33.32,69.28,134.82,8,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.4645,51.26,0.7039,6.27,15.03,86.42,64.82,2,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.7722,41.91,0.427,5.04,29.69,64.15,165.54,8,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.5574,39.59,0.2098,5.85,24.46,66.26,183.76,23,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.3786,39.35,0.4375,6.48,22.67,66.17,110.08,9,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.4874,31.36,0.2133,6.04,30.12,92.22,218.92,0,Sheath Blight,0.200711487
17.385,78.4867,0-5 cm,0.6098,50.19,0.4182,4.87,28.67,72.88,144.19,7,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.7097,31.22,0.5095,4.54,33.6,61.98,134.41,18,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.5852,44.53,0.1877,7.43,28.75,75.51,137.55,17,Sheath Blight,0.200711487
17.385,78.4867,0-5 cm,0.4339,33.05,0.58,6.26,27.77,92.38,159.53,21,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.4367,13.15,0.3224,7.18,31.41,92.25,249.05,5,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.6717,44.29,0.3825,6.02,29.76,85.3,295.42,5,Rice Blast,0.200711487
17.385,78.4867,15-30 cm,0.3651,35.62,0.6545,5.7,22.27,77.28,120.14,21,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.3811,8.71,0.3264,5.2,32.75,77.1,69.97,7,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.6773,44.92,0.9281,5.73,18.69,40.02,120.48,7,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.6837,18.11,0.1523,6.85,30.59,92.71,296.34,20,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.7274,66.57,0.6819,4.24,31.67,89.28,115.48,20,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.2915,57.89,0.2,6.26,22.64,84.74,137.97,15,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.3912,30.82,0.806,7.47,15.43,67.89,54.8,2,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.5253,39.09,0.2283,6,31.71,91.83,264.63,21,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.7205,40.1,0.9796,4.75,28.48,61.36,115.4,11,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.4462,41,0.6699,5.56,25.22,64.99,131.37,14,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.5081,31.1,0.4667,7.46,18.28,74.22,54.07,12,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.3391,21.28,0.6951,6.43,27.02,62.96,122.56,15,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.6508,47.35,0.3129,5.03,28.15,72.22,151.21,9,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.5374,24.17,0.1411,6.87,25.59,65.64,126.89,18,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.6507,40.99,0.8939,6.29,26.17,68.58,133.05,23,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.2087,20.51,0.7829,5.65,21.99,54.05,127.45,21,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.313,15.17,0.2428,4.18,27.14,84.34,55.57,5,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.5549,21.19,0.7706,5.61,18.67,58.59,53.67,16,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.5095,26.02,0.7931,6.43,22.45,90.58,219.26,21,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.6961,12.69,0.6744,7.29,25.87,53.24,146.42,3,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.6154,56.64,0.427,4.57,29.49,68.03,154.93,17,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.4672,46.79,0.208,7.33,26.54,60.15,197.8,13,Sheath Blight,0.200711487
17.385,78.4867,0-5 cm,0.4263,40.63,0.1768,7.22,28.17,93.96,191.29,21,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.3291,28.47,0.5872,5.74,24.34,63.47,102.79,6,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.6528,31.65,0.9585,5.44,31.74,68.4,161.13,18,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.4854,44.49,0.1117,7.13,25.06,71.29,191.53,15,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.6171,48.14,0.9065,4.66,32.6,79.6,128.15,8,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.4385,23.72,0.2977,5.98,24.5,77.35,151.51,11,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.4937,69.85,0.8132,5.82,30.64,71.04,73.68,13,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.6054,35.07,0.4539,4.97,30.67,65.87,193.29,15,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.4051,9.59,0.4734,6.42,21.02,83.98,62.96,18,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.41,28.1,0.694,5.77,19.51,67.84,163.94,2,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.597,16.93,0.4777,7.31,27.14,47.08,126.31,16,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.6036,19.1,0.3796,5.36,33.03,40.89,138.39,11,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.4494,20.22,0.9662,6.8,23.6,94.48,289.91,0,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.5416,16.74,0.3587,6.97,28.91,91.23,199.58,20,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.7812,37.73,0.5528,5.16,33.87,73.66,169.39,17,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.5366,41.38,0.3899,5.81,26.06,63.25,156.77,15,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.5459,28,0.1744,6.88,27.28,76.76,153.57,6,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.3679,38.01,0.376,7.42,34.7,79.61,67.55,16,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.2608,47.23,0.5322,6.19,26.09,76.08,113.03,7,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.6373,46.47,0.6062,6.67,23.76,89.46,282.69,4,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.7611,34.68,0.7493,5.14,28.5,63.26,119.9,9,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.5892,32.78,0.3556,6.59,28.63,94.92,177.37,21,Sheath Blight,0.200711487
17.385,78.4867,5-15 cm,0.5561,46.68,0.5666,5.77,18.09,68.41,116.2,1,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.3766,51.35,0.4203,6.38,20.37,47.44,113.77,6,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.3027,24.14,0.2086,6.17,31.72,90.69,151.55,5,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.4701,9.63,0.681,7.38,15.72,48.77,119.7,3,Suboptimal Growth,0.200711487
17.385,78.4867,5-15 cm,0.3474,21.24,0.2904,6.21,18.4,59.82,118.38,0,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.339,21.24,0.3224,5.63,24.13,74.85,150.47,11,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.5481,40.13,0.6934,6,22.72,67.28,142.19,18,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.5586,24.63,0.3873,6.85,25.45,93.42,276.77,22,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.4032,48.57,0.2241,7.78,25.62,79.03,126.99,12,Sheath Blight,0.200711487
17.385,78.4867,0-5 cm,0.4384,28.79,0.5106,6.27,22.15,62.53,162.15,6,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.7478,34.14,0.8351,5.82,30.84,66.83,76.03,2,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.4009,26.6,0.4785,5.77,22.18,62.93,160.53,10,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.7734,52.81,0.3001,6.59,34.43,41.34,67.62,3,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.6728,54.9,0.1183,5.15,23.56,70.81,102.23,23,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.4916,42.7,0.2713,7.65,27.16,75.66,133.95,17,Sheath Blight,0.200711487
17.385,78.4867,0-5 cm,0.5996,49.53,0.2654,5.63,20.93,69.33,155.65,21,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.2539,56.03,0.9388,4.4,17.08,79.67,53.91,13,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.4078,37.47,0.6568,5.72,25.13,68.57,148.37,7,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.3611,45.31,0.7107,6.15,26.42,61.76,138.44,14,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.3457,26.78,0.5849,5.98,22.31,56.89,129.48,21,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.5182,21.03,0.6075,6.01,23.62,62.4,116.95,15,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.174,63.36,0.74,7.15,27.18,90.18,100.15,13,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.2697,63.94,0.8723,7.4,26.41,65.83,76.54,17,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.6514,31.6,0.7548,5.12,29.78,69.92,143.95,9,Rice Blast,0.200711487
17.385,78.4867,15-30 cm,0.4137,23.32,0.1997,6.2,32.52,58.95,115.21,13,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.6169,50.1,0.1237,5.38,21.57,48.19,79.37,12,Suboptimal Growth,0.200711487
17.385,78.4867,0-5 cm,0.3531,36.98,0.2936,6.52,30.61,91.93,299.14,21,Sheath Blight,0.200711487
17.385,78.4867,30-60 cm,0.214,41.28,0.7952,6.08,22.33,56.16,156.13,3,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.5297,9.12,0.649,6.72,27.11,87.58,133.4,16,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.4471,26.14,0.3804,5.56,24.3,66.36,116.12,11,Healthy,0.200711487
17.385,78.4867,0-5 cm,0.7692,46.83,0.4909,5.95,17.86,45.68,64.46,18,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.4427,27.24,0.4636,5.87,20.26,65.18,190.91,22,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.5865,45.87,0.2243,7.1,26.6,61.57,172.96,19,Sheath Blight,0.200711487
17.385,78.4867,15-30 cm,0.5757,20.8,0.4685,6.06,23.3,53.75,165.7,22,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.2746,36.24,0.8047,5.26,17.3,68.94,106.16,17,Suboptimal Growth,0.200711487
17.385,78.4867,30-60 cm,0.4834,25.69,0.3697,6.48,23.42,78.17,179.77,8,Healthy,0.200711487
17.385,78.4867,30-60 cm,0.5816,33.72,0.4826,6.17,25.46,90.64,285.62,0,Rice Blast,0.200711487
17.385,78.4867,5-15 cm,0.4276,30.72,0.4579,6.42,23.86,87.9,184.25,20,Rice Blast,0.200711487
17.385,78.4867,0-5 cm,0.7951,6.64,0.3347,4.25,16.25,40.22,118.73,19,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.2078,42.29,0.7699,5.62,20,60.34,129.58,0,Healthy,0.200711487
17.385,78.4867,5-15 cm,0.6584,43.32,0.5561,5.3,28.66,72.56,119.52,9,Rice Blast,0.200711487
17.385,78.4867,30-60 cm,0.2096,36.95,0.2749,6.19,24.49,69.97,196.29,18,Healthy,0.200711487
17.385,78.4867,15-30 cm,0.6256,7.13,0.9988,5.41,17.03,47.76,109.08,6,Suboptimal Growth,0.200711487
17.385,78.4867,15-30 cm,0.5092,37.3,0.1456,7.3,28.23,90.58,236.2,5,Sheath Blight,0.200711487
